YearWeekISO;ReportingCountry;Denominator;NumberDosesReceived;NumberDosesExported;FirstDose;FirstDoseRefused;SecondDose;DoseAdditional1;DoseAdditional2;DoseAdditional3;UnknownDose;Region;TargetGroup;Vaccine;Population
2022-W20;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8978929
2022-W20;AT;3002329;0;0;245;;600;4639;2164;8;0;AT;Age25_49;COM;8978929
2022-W20;AT;3002329;0;0;7;;16;148;161;2;0;AT;Age25_49;MOD;8978929
2022-W20;AT;3002329;0;0;0;;0;1;0;0;0;AT;Age25_49;COMBA.4-5;8978929
2022-W20;AT;3002329;0;0;0;;0;0;0;0;2;AT;Age25_49;UNK;8978929
2022-W20;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8978929
2022-W20;AT;3002329;0;0;5;;1;0;18;0;0;AT;Age25_49;JANSS;8978929
2022-W20;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8978929
2022-W20;AT;3002329;0;0;29;;34;52;17;0;0;AT;Age25_49;NVXD;8978929
2022-W20;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;AZ;8978929
2022-W20;AT;3002329;0;0;0;;2;0;0;0;0;AT;Age25_49;COMBA.1;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8978929
2022-W20;AT;1399348;0;0;1;;0;1;16;0;0;AT;Age50_59;JANSS;8978929
2022-W20;AT;1399348;0;0;50;;250;2275;1168;5;0;AT;Age50_59;COM;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;AZ;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8978929
2022-W20;AT;1399348;0;0;1;;7;75;88;0;0;AT;Age50_59;MOD;8978929
2022-W20;AT;1399348;0;0;0;;0;0;0;0;2;AT;Age50_59;UNK;8978929
2022-W20;AT;1399348;0;0;9;;21;18;12;0;0;AT;Age50_59;NVXD;8978929
2022-W20;AT;1399348;0;0;0;;1;0;0;0;0;AT;Age50_59;COMBA.1;8978929
2022-W20;AT;428300;0;0;76;;93;44;0;0;0;AT;Age5_9;COM;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;JANSS;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8978929
2022-W20;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MOD;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;UNK;8978929
2022-W20;AT;1047888;0;0;2;;3;79;77;1;0;AT;Age60_69;MOD;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;AZ;8978929
2022-W20;AT;1047888;0;0;0;;0;0;6;0;0;AT;Age60_69;JANSS;8978929
2022-W20;AT;1047888;0;0;34;;159;1653;1166;6;0;AT;Age60_69;COM;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8978929
2022-W20;AT;1047888;0;0;3;;10;16;9;0;0;AT;Age60_69;NVXD;8978929
2022-W20;AT;1047888;0;0;0;;1;0;0;0;0;AT;Age60_69;COMBA.1;8978929
2022-W20;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8978929
2022-W20;AT;753524;0;0;1;;1;42;120;0;0;AT;Age70_79;MOD;8978929
2022-W20;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8978929
2022-W20;AT;753524;0;0;0;;0;0;1;0;0;AT;Age70_79;COMBA.4-5;8978929
2022-W20;AT;753524;0;0;0;;0;0;3;0;0;AT;Age70_79;JANSS;8978929
2022-W20;AT;753524;0;0;0;;0;1;0;0;0;AT;Age70_79;COMBA.1;8978929
2022-W20;AT;753524;0;0;15;;66;1033;1748;10;0;AT;Age70_79;COM;8978929
2022-W20;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8978929
2022-W20;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8978929
2022-W20;AT;753524;0;0;6;;5;9;5;0;0;AT;Age70_79;NVXD;8978929
2022-W20;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;AZ;8978929
2022-W20;AT;753524;0;0;0;;0;0;0;0;3;AT;Age70_79;UNK;8978929
2022-W20;AT;502105;0;0;0;;0;0;2;0;0;AT;Age80+;COMBA.1;8978929
2022-W20;AT;502105;0;0;0;;0;15;43;1;0;AT;Age80+;MOD;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;AZ;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8978929
2022-W20;AT;502105;0;0;3;;4;3;4;0;0;AT;Age80+;NVXD;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;4;AT;Age80+;UNK;8978929
2022-W20;AT;502105;0;0;0;;0;0;1;0;0;AT;Age80+;JANSS;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8978929
2022-W20;AT;502105;0;0;17;;70;822;3006;7;0;AT;Age80+;COM;8978929
2022-W20;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;AZ;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;JANSS;8978929
2022-W20;AT;1543886;0;0;1;;1;0;0;0;0;AT;Age<18;COMBA.1;8978929
2022-W20;AT;1543886;0;0;0;;0;3;1;0;0;AT;Age<18;MOD;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8978929
2022-W20;AT;1543886;0;0;335;;468;1092;6;1;0;AT;Age<18;COM;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8978929
2022-W20;AT;1543886;0;0;5;;0;4;0;0;0;AT;Age<18;NVXD;8978929
2022-W20;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8978929
2022-W21;AT;7388778;0;0;42;;54;104;59;0;0;AT;ALL;NVXD;8978929
2022-W21;AT;7388778;0;0;7;;1;3;30;0;0;AT;ALL;JANSS;8978929
2022-W21;AT;7388778;0;0;0;;0;3;1;0;0;AT;ALL;AZ;8978929
2022-W21;AT;7388778;0;0;0;;0;0;4;1;0;AT;ALL;COMBA.4-5;8978929
2022-W21;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;MODBA.1;8978929
2022-W21;AT;7388778;0;0;0;;0;0;0;0;10;AT;ALL;UNK;8978929
2022-W21;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8978929
2022-W21;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8978929
2022-W21;AT;7388778;0;0;1;;1;1;3;0;0;AT;ALL;COMBA.1;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8978929
2022-W21;AT;433755;0;0;32;;64;7;0;0;0;AT;Age0_4;COM;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8978929
2022-W21;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;JANSS;8978929
2022-W21;AT;423433;0;0;1;;0;2;0;0;0;AT;Age10_14;NVXD;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8978929
2022-W21;AT;423433;0;0;0;;0;1;0;0;0;AT;Age10_14;MOD;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;AZ;8978929
2022-W21;AT;423433;0;0;110;;155;435;0;0;0;AT;Age10_14;COM;8978929
2022-W21;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;JANSS;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8978929
2022-W21;AT;258398;0;0;0;;1;4;0;0;0;AT;Age15_17;NVXD;8978929
2022-W21;AT;258398;0;0;38;;88;438;7;0;0;AT;Age15_17;COM;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8978929
2022-W21;AT;258398;0;0;0;;0;3;0;0;0;AT;Age15_17;MOD;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8978929
2022-W21;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;AZ;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;UNK;8978929
2022-W21;AT;683584;0;0;1;;0;0;1;0;0;AT;Age18_24;JANSS;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8978929
2022-W21;AT;683584;0;0;0;;0;9;1;0;0;AT;Age18_24;MOD;8978929
2022-W21;AT;683584;0;0;1;;0;0;0;0;0;AT;Age18_24;COMBA.1;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;AZ;8978929
2022-W21;AT;683584;0;0;87;;142;867;520;2;0;AT;Age18_24;COM;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8978929
2022-W21;AT;683584;0;0;8;;4;6;1;0;0;AT;Age18_24;NVXD;8978929
2022-W21;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8978929
2022-W21;AT;3002329;0;0;0;;0;0;0;0;5;AT;Age25_49;UNK;8978929
2022-W21;AT;3002329;0;0;3;;0;1;11;0;0;AT;Age25_49;JANSS;8978929
2022-W21;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8978929
2022-W21;AT;3002329;0;0;206;;396;3260;1496;5;0;AT;Age25_49;COM;8978929
2022-W21;AT;3002329;0;0;0;;0;1;0;0;0;AT;Age25_49;COMBA.1;8978929
2022-W21;AT;3002329;0;0;23;;19;46;24;0;0;AT;Age25_49;NVXD;8978929
2022-W21;AT;3002329;0;0;10;;8;116;99;3;0;AT;Age25_49;MOD;8978929
2022-W21;AT;3002329;0;0;0;;0;2;0;0;0;AT;Age25_49;AZ;8978929
2022-W21;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8978929
2022-W21;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8978929
2022-W21;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;COMBA.4-5;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;2;AT;Age50_59;UNK;8978929
2022-W21;AT;1399348;0;0;1;;7;64;59;0;0;AT;Age50_59;MOD;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8978929
2022-W21;AT;1399348;0;0;6;;15;30;16;0;0;AT;Age50_59;NVXD;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.1;8978929
2022-W21;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8978929
2022-W21;AT;1399348;0;0;49;;134;1387;763;5;0;AT;Age50_59;COM;8978929
2022-W21;AT;1399348;0;0;0;;0;0;1;0;0;AT;Age50_59;AZ;8978929
2022-W21;AT;1399348;0;0;1;;0;1;11;0;0;AT;Age50_59;JANSS;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8978929
2022-W21;AT;428300;0;0;63;;103;53;0;0;0;AT;Age5_9;COM;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MOD;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;JANSS;8978929
2022-W21;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8978929
2022-W21;AT;1047888;0;0;0;;0;0;0;0;2;AT;Age60_69;UNK;8978929
2022-W21;AT;1047888;0;0;2;;0;1;5;0;0;AT;Age60_69;JANSS;8978929
2022-W21;AT;1047888;0;0;0;;1;0;0;0;0;AT;Age60_69;COMBA.1;8978929
2022-W21;AT;1047888;0;0;0;;0;1;0;0;0;AT;Age60_69;AZ;8978929
2022-W21;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8978929
2022-W21;AT;1047888;0;0;4;;9;11;7;0;0;AT;Age60_69;NVXD;8978929
2022-W21;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8978929
2022-W21;AT;1047888;0;0;0;;0;0;4;1;0;AT;Age60_69;COMBA.4-5;8978929
2022-W21;AT;1047888;0;0;28;;63;1027;726;4;0;AT;Age60_69;COM;8978929
2022-W21;AT;1047888;0;0;2;;9;43;61;0;0;AT;Age60_69;MOD;8978929
2022-W21;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;AZ;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;UNK;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8978929
2022-W21;AT;753524;0;0;1;;5;9;7;0;0;AT;Age70_79;NVXD;8978929
2022-W21;AT;753524;0;0;0;;1;31;67;0;0;AT;Age70_79;MOD;8978929
2022-W21;AT;753524;0;0;11;;53;676;1057;4;0;AT;Age70_79;COM;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8978929
2022-W21;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8978929
2022-W21;AT;753524;0;0;0;;0;0;3;0;0;AT;Age70_79;COMBA.1;8978929
2022-W21;AT;753524;0;0;0;;1;0;1;0;0;AT;Age70_79;JANSS;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8978929
2022-W21;AT;502105;0;0;0;;0;0;1;0;0;AT;Age80+;JANSS;8978929
2022-W21;AT;502105;0;0;14;;34;494;1682;6;0;AT;Age80+;COM;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.1;8978929
2022-W21;AT;502105;0;0;0;;2;2;4;0;0;AT;Age80+;NVXD;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;1;AT;Age80+;UNK;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8978929
2022-W21;AT;502105;0;0;0;;1;14;73;0;0;AT;Age80+;MOD;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;AZ;8978929
2022-W21;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8978929
2022-W21;AT;1543886;0;0;243;;410;933;7;0;0;AT;Age<18;COM;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;JANSS;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8978929
2022-W21;AT;1543886;0;0;1;;1;6;0;0;0;AT;Age<18;NVXD;8978929
2022-W21;AT;1543886;0;0;0;;0;4;0;0;0;AT;Age<18;MOD;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.1;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;AZ;8978929
2022-W21;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8978929
2022-W22;AT;7388778;0;0;62;;74;98;73;2;0;AT;ALL;NVXD;8978929
2022-W22;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8978929
2022-W22;AT;7388778;0;0;0;;0;0;0;0;19;AT;ALL;UNK;8978929
2022-W22;AT;7388778;0;0;7;;1;10;30;0;0;AT;ALL;JANSS;8978929
2022-W22;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8978929
2022-W22;AT;7388778;0;0;394;;963;8673;8646;43;0;AT;ALL;COM;8978929
2022-W22;AT;7388778;0;0;0;;0;0;1;0;0;AT;ALL;MODBA.1;8978929
2022-W22;AT;7388778;0;0;0;;0;0;1;0;0;AT;ALL;COMBA.1;8978929
2022-W22;AT;7388778;0;0;0;;0;0;1;0;0;AT;ALL;COMBA.4-5;8978929
2022-W22;AT;7388778;0;0;0;;0;2;0;0;0;AT;ALL;AZ;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8978929
2022-W22;AT;433755;0;0;46;;49;5;0;0;0;AT;Age0_4;COM;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8978929
2022-W22;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8978929
2022-W22;AT;423433;0;0;0;;0;2;0;0;0;AT;Age10_14;COMBA.4-5;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;AZ;8978929
2022-W22;AT;423433;0;0;111;;237;559;3;0;0;AT;Age10_14;COM;8978929
2022-W22;AT;423433;0;0;0;;0;1;0;0;0;AT;Age10_14;MOD;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;JANSS;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8978929
2022-W22;AT;423433;0;0;1;;1;2;0;0;0;AT;Age10_14;NVXD;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8978929
2022-W22;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8978929
2022-W22;AT;258398;0;0;38;;75;463;8;0;0;AT;Age15_17;COM;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;JANSS;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8978929
2022-W22;AT;258398;0;0;0;;0;3;0;0;0;AT;Age15_17;MOD;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8978929
2022-W22;AT;258398;0;0;2;;4;1;0;0;0;AT;Age15_17;NVXD;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;AZ;8978929
2022-W22;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8978929
2022-W22;AT;683584;0;0;0;;0;1;0;0;0;AT;Age18_24;JANSS;8978929
2022-W22;AT;683584;0;0;0;;0;1;0;0;0;AT;Age18_24;AZ;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8978929
2022-W22;AT;683584;0;0;17;;6;7;5;0;0;AT;Age18_24;NVXD;8978929
2022-W22;AT;683584;0;0;2;;0;6;6;0;0;AT;Age18_24;MOD;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.1;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8978929
2022-W22;AT;683584;0;0;70;;165;889;478;0;0;AT;Age18_24;COM;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8978929
2022-W22;AT;683584;0;0;0;;0;0;0;0;2;AT;Age18_24;UNK;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;COMBA.1;8978929
2022-W22;AT;3002329;0;0;26;;41;50;26;0;0;AT;Age25_49;NVXD;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8978929
2022-W22;AT;3002329;0;0;210;;419;3550;1590;7;0;AT;Age25_49;COM;8978929
2022-W22;AT;3002329;0;0;8;;22;122;121;0;0;AT;Age25_49;MOD;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;5;AT;Age25_49;UNK;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;AZ;8978929
2022-W22;AT;3002329;0;0;0;;0;0;1;0;0;AT;Age25_49;MODBA.1;8978929
2022-W22;AT;3002329;0;0;7;;1;3;15;0;0;AT;Age25_49;JANSS;8978929
2022-W22;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;COMBA.4-5;8978929
2022-W22;AT;1399348;0;0;6;;4;65;82;0;0;AT;Age50_59;MOD;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;5;AT;Age50_59;UNK;8978929
2022-W22;AT;1399348;0;0;44;;193;1607;942;7;0;AT;Age50_59;COM;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;AZ;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8978929
2022-W22;AT;1399348;0;0;0;;0;2;12;0;0;AT;Age50_59;JANSS;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8978929
2022-W22;AT;1399348;0;0;11;;16;20;18;1;0;AT;Age50_59;NVXD;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.1;8978929
2022-W22;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8978929
2022-W22;AT;428300;0;0;1;;0;0;0;0;0;AT;Age5_9;MOD;8978929
2022-W22;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8978929
2022-W22;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8978929
2022-W22;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8978929
2022-W22;AT;428300;0;0;61;;133;85;0;0;0;AT;Age5_9;COM;8978929
2022-W22;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8978929
2022-W22;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8978929
2022-W22;AT;428300;0;0;0;;1;0;0;0;0;AT;Age5_9;NVXD;8978929
2022-W22;AT;428300;0;0;0;;0;0;1;0;0;AT;Age5_9;COMBA.1;8978929
